name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
水上 浩充,3103,SG,4,33,5,7.85,15.1,36.3,45.4,0,0,0.19,3.3
水上 浩充,3103,G1,57,506,67,5.44,13.2,25.4,39.7,2,0,0.18,3.3
水上 浩充,3103,G2,1,8,2,7.25,25.0,50.0,62.5,1,0,0.14,2.8
水上 浩充,3103,G3,25,239,57,5.6,23.8,40.5,52.7,4,0,0.17,3.0
水上 浩充,3103,一般,425,3690,936,5.75,25.3,43.0,56.6,99,21,0.18,3.1
水上 浩充,3103,総合,512,4476,1067,5.73,23.8,40.8,54.4,106,21,0.18,3.1
