name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
野中 義生,3294,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野中 義生,3294,G1,27,4,3,7,7,2,3,1,1,0,0,0,0,0,0
野中 義生,3294,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野中 義生,3294,G3,271,34,47,40,51,47,48,1,1,2,1,0,0,1,0
野中 義生,3294,一般,6054,841,1016,1128,1055,1022,935,30,39,5,12,0,0,1,1
野中 義生,3294,総合,6352,879,1066,1175,1113,1071,986,32,41,7,13,0,0,2,1
