name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
長尾 京志郎,4632,桐生,6,46,6,5.0,13.0,23.9,47.8,0,0,0.18
長尾 京志郎,4632,戸田,6,49,6,5.39,12.2,28.5,55.1,0,0,0.17
長尾 京志郎,4632,江戸川,17,130,17,5.12,13.0,30.0,49.2,0,0,0.19
長尾 京志郎,4632,平和島,8,65,5,4.66,7.6,26.1,46.1,1,0,0.18
長尾 京志郎,4632,多摩川,6,45,2,3.51,4.4,11.1,24.4,0,0,0.21
長尾 京志郎,4632,浜名湖,8,65,3,4.23,4.6,23.0,40.0,0,0,0.2
長尾 京志郎,4632,蒲郡,5,44,3,4.66,6.8,18.1,45.4,0,0,0.19
長尾 京志郎,4632,常滑,4,26,2,4.19,7.6,15.3,34.6,0,0,0.18
長尾 京志郎,4632,津,6,46,7,4.8,15.2,30.4,43.4,0,0,0.21
長尾 京志郎,4632,三国,7,53,3,3.83,5.6,11.3,30.1,0,0,0.16
長尾 京志郎,4632,びわこ,6,52,5,4.38,9.6,25.0,34.6,0,0,0.2
長尾 京志郎,4632,住之江,5,39,2,5.28,5.1,25.6,56.4,0,0,0.17
長尾 京志郎,4632,尼崎,8,62,2,3.47,3.2,8.0,24.1,0,0,0.19
長尾 京志郎,4632,鳴門,11,87,7,4.46,8.0,22.9,41.3,0,0,0.19
長尾 京志郎,4632,丸亀,8,63,5,3.25,7.9,12.7,22.2,0,0,0.19
長尾 京志郎,4632,児島,10,91,9,4.67,9.8,28.5,43.9,0,0,0.19
長尾 京志郎,4632,宮島,9,81,9,4.36,11.1,22.2,34.5,0,0,0.18
長尾 京志郎,4632,徳山,13,110,8,4.22,7.2,19.0,38.1,0,0,0.18
長尾 京志郎,4632,下関,19,159,9,3.69,5.6,18.8,29.5,2,0,0.19
長尾 京志郎,4632,若松,30,222,9,3.68,4.0,13.5,31.9,1,0,0.19
長尾 京志郎,4632,芦屋,38,322,19,3.77,5.9,15.5,32.6,1,1,0.18
長尾 京志郎,4632,福岡,30,250,24,4.49,9.6,24.8,43.2,2,0,0.17
長尾 京志郎,4632,唐津,18,136,7,4.07,5.1,19.8,38.2,0,0,0.18
長尾 京志郎,4632,大村,23,197,12,3.89,6.0,16.7,32.9,0,0,0.18
