name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
喜井 つかさ,4536,女子戦,1778,308,5.72,17.3,37.5,57.4,0.17,3.1
喜井 つかさ,4536,混合戦,936,102,4.34,10.9,22.4,38.0,0.18,3.4
