name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
田中 信一郎,3556,1 コース,1469,1019,963,0,2,0,53,1
田中 信一郎,3556,2 コース,1200,324,1,174,111,1,36,1
田中 信一郎,3556,3 コース,1186,318,0,46,139,105,25,3
田中 信一郎,3556,4 コース,1174,278,0,45,121,75,36,1
田中 信一郎,3556,5 コース,889,136,0,20,31,62,21,2
田中 信一郎,3556,6 コース,656,39,0,6,6,21,5,1
