name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
関野 文,4927,女子戦,1073,199,5.68,18.5,38.4,55.5,0.18,3.4
関野 文,4927,混合戦,553,49,4.01,8.8,19.7,33.6,0.17,3.6
