name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
上野 俊樹,5239,1 コース,26,10,38.4,57.6,73.0,0.15,3.0
上野 俊樹,5239,2 コース,40,3,7.5,27.5,50.0,0.17,3.7
上野 俊樹,5239,3 コース,43,2,4.6,18.6,51.1,0.15,3.2
上野 俊樹,5239,4 コース,69,5,7.2,18.8,34.7,0.18,3.7
上野 俊樹,5239,5 コース,84,4,4.7,11.9,28.5,0.18,3.7
上野 俊樹,5239,6 コース,210,2,0.9,2.8,10.9,0.16,3.5
