name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
金子 七海,5116,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
金子 七海,5116,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
金子 七海,5116,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
金子 七海,5116,G3,11,90,6,2.97,6.6,10.0,18.8,0,0,0.19,3.9
金子 七海,5116,一般,67,522,16,2.53,3.0,7.2,13.7,0,0,0.19,3.7
金子 七海,5116,総合,78,612,22,2.59,3.5,7.6,14.5,0,0,0.19,3.7
