name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
山本 寛久,3874,1 号艇,1290,801,62.0,79.0,86.7,47,37
山本 寛久,3874,2 号艇,1074,295,27.4,54.1,70.2,50,13
山本 寛久,3874,3 号艇,1108,266,24.0,48.1,68.5,48,6
山本 寛久,3874,4 号艇,1106,244,22.0,43.9,65.0,53,5
山本 寛久,3874,5 号艇,1008,139,13.7,34.1,54.6,38,2
山本 寛久,3874,6 号艇,999,111,11.1,26.4,48.8,34,1
