name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
越智 宣恵,3389,1 コース,158,28,17.7,35.4,51.2,0.22,3.3
越智 宣恵,3389,2 コース,236,41,17.3,34.3,57.6,0.21,2.9
越智 宣恵,3389,3 コース,206,31,15.0,26.2,42.2,0.23,3.1
越智 宣恵,3389,4 コース,255,46,18.0,31.7,47.8,0.2,2.5
越智 宣恵,3389,5 コース,191,26,13.6,22.5,34.5,0.2,2.4
越智 宣恵,3389,6 コース,121,8,6.6,10.7,21.4,0.21,2.6
