name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
井上 嘉広,3041,桐生,7,55,6,3.75,10.9,21.8,29.0,0,0,0.22
井上 嘉広,3041,戸田,9,62,5,3.63,8.0,17.7,29.0,0,0,0.22
井上 嘉広,3041,江戸川,15,114,9,4.45,7.8,23.6,42.1,0,0,0.21
井上 嘉広,3041,平和島,6,45,5,3.76,11.1,15.5,28.8,0,0,0.21
井上 嘉広,3041,多摩川,5,38,6,4.45,15.7,23.6,39.4,0,0,0.21
井上 嘉広,3041,浜名湖,7,56,6,3.89,10.7,14.2,32.1,0,0,0.2
井上 嘉広,3041,蒲郡,10,71,11,3.87,15.4,21.1,28.1,0,0,0.22
井上 嘉広,3041,常滑,5,29,3,4.07,10.3,17.2,31.0,0,0,0.19
井上 嘉広,3041,津,8,53,5,3.58,9.4,16.9,28.3,0,0,0.2
井上 嘉広,3041,三国,11,79,13,3.77,16.4,22.7,26.5,0,0,0.2
井上 嘉広,3041,びわこ,8,58,2,3.9,3.4,17.2,31.0,0,0,0.19
井上 嘉広,3041,住之江,7,52,2,3.38,3.8,9.6,19.2,0,0,0.17
井上 嘉広,3041,尼崎,8,60,2,3.2,3.3,8.3,25.0,0,0,0.22
井上 嘉広,3041,鳴門,12,91,8,3.84,8.7,18.6,32.9,0,0,0.21
井上 嘉広,3041,丸亀,4,34,3,3.35,8.8,17.6,26.4,0,0,0.19
井上 嘉広,3041,児島,7,63,7,4.05,11.1,22.2,33.3,0,0,0.2
井上 嘉広,3041,宮島,7,58,6,4.33,10.3,25.8,37.9,0,0,0.2
井上 嘉広,3041,徳山,10,83,9,3.42,10.8,18.0,27.7,0,0,0.23
井上 嘉広,3041,下関,9,73,5,3.7,6.8,17.8,24.6,0,0,0.19
井上 嘉広,3041,若松,12,105,9,3.23,8.5,16.1,20.9,0,0,0.22
井上 嘉広,3041,芦屋,9,79,6,3.76,7.5,18.9,29.1,0,0,0.21
井上 嘉広,3041,福岡,14,105,9,3.88,8.5,20.0,31.4,0,0,0.2
井上 嘉広,3041,唐津,29,240,15,3.73,6.2,17.9,34.5,0,0,0.21
井上 嘉広,3041,大村,14,113,12,3.72,10.6,21.2,30.0,0,0,0.19
