name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
田上 直樹,3969,1 号艇,421,40,9.5,24.7,41.5,0,0
田上 直樹,3969,2 号艇,487,35,7.1,20.1,36.7,0,0
田上 直樹,3969,3 号艇,480,27,5.6,15.8,30.0,0,0
田上 直樹,3969,4 号艇,448,17,3.7,14.2,27.4,0,0
田上 直樹,3969,5 号艇,510,20,3.9,12.1,29.8,1,0
田上 直樹,3969,6 号艇,474,20,4.2,10.1,20.8,0,0
