name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
高石 梨菜,4690,1 コース,129,41,31.7,50.3,62.7,0.15,2.7
高石 梨菜,4690,2 コース,177,26,14.6,34.4,52.5,0.18,3.8
高石 梨菜,4690,3 コース,179,22,12.2,30.1,50.8,0.16,2.9
高石 梨菜,4690,4 コース,179,9,5.0,20.1,36.3,0.2,3.8
高石 梨菜,4690,5 コース,256,10,3.9,9.3,22.6,0.19,3.5
高石 梨菜,4690,6 コース,355,3,0.8,2.8,7.8,0.22,4.3
