name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
飯田 佳江,4338,1 コース,282,47,16.6,33.3,46.1,0.22,3.8
飯田 佳江,4338,2 コース,328,29,8.8,20.7,36.8,0.21,4.1
飯田 佳江,4338,3 コース,360,30,8.3,21.3,37.2,0.21,3.9
飯田 佳江,4338,4 コース,349,29,8.3,18.3,29.2,0.19,3.3
飯田 佳江,4338,5 コース,388,10,2.5,6.4,14.1,0.2,3.3
飯田 佳江,4338,6 コース,473,2,0.4,1.4,6.5,0.21,3.7
