name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
長野 未来,5399,女子戦,2,0,1.0,0.0,0.0,0.0,0.14,3.5
長野 未来,5399,混合戦,29,0,1.07,0.0,0.0,0.0,0.25,5.1
