name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
長谷川 充,3619,1 号艇,1260,1176,31,10,12,19,12,0
長谷川 充,3619,2 号艇,1288,72,1033,77,46,37,23,0
長谷川 充,3619,3 号艇,1236,18,133,900,89,57,39,0
長谷川 充,3619,4 号艇,1238,4,41,161,880,98,54,0
長谷川 充,3619,5 号艇,1220,5,28,73,189,838,87,0
長谷川 充,3619,6 号艇,1180,1,21,44,78,196,839,1
