name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
水口 由紀,3580,1 号艇,1136,975,82,22,22,17,17,1
水口 由紀,3580,2 号艇,1101,33,889,88,48,30,12,1
水口 由紀,3580,3 号艇,1113,3,79,846,102,61,21,1
水口 由紀,3580,4 号艇,1078,2,20,89,788,143,36,0
水口 由紀,3580,5 号艇,1000,1,8,38,170,685,98,0
水口 由紀,3580,6 号艇,965,3,9,23,94,210,626,0
