name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
孫崎 百世,4941,女子戦,1035,93,4.58,8.9,24.1,42.4,0.19,3.8
孫崎 百世,4941,混合戦,460,21,3.35,4.5,12.6,27.3,0.2,4.0
