name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
渡邉 真奈美,4893,女子戦,1036,101,4.34,9.7,22.4,37.9,0.17,3.1
渡邉 真奈美,4893,混合戦,525,34,3.46,6.4,15.4,27.0,0.17,3.1
