name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
木下 翔太,4659,1 コース,686,473,446,0,0,0,26,1
木下 翔太,4659,2 コース,550,113,0,66,34,0,10,3
木下 翔太,4659,3 コース,577,122,0,8,34,62,16,2
木下 翔太,4659,4 コース,548,67,0,15,36,14,2,0
木下 翔太,4659,5 コース,539,58,0,5,7,36,8,2
木下 翔太,4659,6 コース,612,13,0,2,0,10,1,0
