name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
中川 りな,4773,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川 りな,4773,G1,25,2,3,2,4,10,4,0,0,0,0,0,0,0,0
中川 りな,4773,G2,31,0,8,4,7,7,5,0,0,0,0,0,0,0,0
中川 りな,4773,G3,627,97,92,102,130,103,98,4,2,2,1,0,0,2,0
中川 りな,4773,一般,1540,198,219,241,289,293,290,5,4,0,6,0,0,3,0
中川 りな,4773,総合,2223,297,322,349,430,413,397,9,6,2,7,0,0,5,0
