name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
横田 悠衣,4742,女子戦,410,7,2.53,1.7,5.6,13.4,0.23,4.2
横田 悠衣,4742,混合戦,176,0,1.66,0.0,0.5,2.8,0.23,4.5
