name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
濱崎 誠,4082,1 号艇,909,815,33,16,12,16,15,2
濱崎 誠,4082,2 号艇,879,20,669,83,44,40,23,0
濱崎 誠,4082,3 号艇,915,2,35,680,99,67,31,1
濱崎 誠,4082,4 号艇,885,0,6,46,605,159,69,0
濱崎 誠,4082,5 号艇,850,0,3,6,73,629,138,1
濱崎 誠,4082,6 号艇,871,0,3,5,24,103,736,0
