name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
田中 雄,3570,1 号艇,497,45,9.0,22.9,35.6,0,0
田中 雄,3570,2 号艇,529,51,9.6,22.6,41.2,0,0
田中 雄,3570,3 号艇,515,44,8.5,19.2,36.8,0,0
田中 雄,3570,4 号艇,487,39,8.0,20.1,40.8,0,0
田中 雄,3570,5 号艇,528,26,4.9,17.8,33.1,1,0
田中 雄,3570,6 号艇,513,24,4.6,16.1,31.7,2,0
