name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
永嶋 裕一,4394,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永嶋 裕一,4394,G1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0
永嶋 裕一,4394,G2,9,1,2,0,4,2,0,0,0,0,0,0,0,0,0
永嶋 裕一,4394,G3,349,30,62,59,71,62,60,2,4,0,1,0,0,1,0
永嶋 裕一,4394,一般,3323,378,499,642,638,645,475,24,28,1,17,1,0,4,0
永嶋 裕一,4394,総合,3684,409,564,701,713,710,536,26,32,1,18,1,0,5,0
