name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
堀本 和也,4732,桐生,9,76,17,5.84,22.3,38.1,57.8,0,0,0.13
堀本 和也,4732,戸田,4,33,6,4.48,18.1,21.2,36.3,0,0,0.14
堀本 和也,4732,江戸川,2,16,2,4.5,12.5,12.5,31.2,0,0,0.19
堀本 和也,4732,平和島,2,18,3,5.78,16.6,38.8,50.0,0,0,0.15
堀本 和也,4732,多摩川,5,39,6,5.85,15.3,33.3,61.5,0,0,0.12
堀本 和也,4732,浜名湖,6,50,22,7.52,44.0,58.0,80.0,5,0,0.12
堀本 和也,4732,蒲郡,5,44,9,5.48,20.4,34.0,50.0,0,0,0.14
堀本 和也,4732,常滑,9,69,20,6.26,28.9,43.4,66.6,2,0,0.13
堀本 和也,4732,津,6,45,8,5.07,17.7,31.1,51.1,0,0,0.14
堀本 和也,4732,三国,5,47,5,5.11,10.6,34.0,46.8,1,0,0.13
堀本 和也,4732,びわこ,10,92,15,5.9,16.3,35.8,54.3,1,0,0.14
堀本 和也,4732,住之江,11,94,16,5.38,17.0,28.7,52.1,0,0,0.13
堀本 和也,4732,尼崎,14,133,17,5.47,12.7,36.0,52.6,2,0,0.14
堀本 和也,4732,鳴門,63,533,122,5.83,22.8,41.2,55.5,12,1,0.12
堀本 和也,4732,丸亀,25,219,42,5.86,19.1,39.7,57.5,3,1,0.12
堀本 和也,4732,児島,9,85,17,5.39,20.0,37.6,56.4,1,0,0.14
堀本 和也,4732,宮島,14,127,24,5.77,18.9,40.9,57.4,4,0,0.14
堀本 和也,4732,徳山,19,179,35,5.58,19.5,35.2,55.8,3,1,0.13
堀本 和也,4732,下関,10,89,10,5.24,11.2,33.7,50.5,1,0,0.14
堀本 和也,4732,若松,11,96,23,6.3,23.9,45.8,67.7,3,1,0.13
堀本 和也,4732,芦屋,16,153,29,5.76,18.9,42.4,53.5,1,0,0.13
堀本 和也,4732,福岡,12,110,20,5.15,18.1,30.0,47.2,3,0,0.16
堀本 和也,4732,唐津,16,132,27,5.67,20.4,37.1,55.3,6,0,0.13
堀本 和也,4732,大村,9,77,13,5.34,16.8,32.4,51.9,0,0,0.12
