name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
富永 正人,3699,1 コース,963,446,46.3,69.0,81.0,0.17,2.9
富永 正人,3699,2 コース,1039,287,27.6,53.6,68.4,0.18,3.2
富永 正人,3699,3 コース,1078,206,19.1,41.1,61.7,0.17,3.0
富永 正人,3699,4 コース,1027,194,18.8,37.8,59.4,0.18,3.2
富永 正人,3699,5 コース,1036,114,11.0,26.9,47.7,0.2,3.4
富永 正人,3699,6 コース,950,42,4.4,14.3,33.6,0.21,3.8
