name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
青木 幸太郎,4314,桐生,12,103,23,5.84,22.3,38.8,61.1,3,0,0.16
青木 幸太郎,4314,戸田,13,110,24,5.6,21.8,34.5,51.8,2,0,0.16
青木 幸太郎,4314,江戸川,12,83,19,5.27,22.8,36.1,48.1,0,0,0.17
青木 幸太郎,4314,平和島,10,88,16,5.2,18.1,32.9,50.0,0,0,0.16
青木 幸太郎,4314,多摩川,16,133,30,5.64,22.5,36.0,54.1,4,0,0.16
青木 幸太郎,4314,浜名湖,14,119,11,4.64,9.2,20.1,41.1,1,0,0.18
青木 幸太郎,4314,蒲郡,14,129,33,6.24,25.5,48.0,65.1,4,0,0.14
青木 幸太郎,4314,常滑,21,158,32,5.51,20.2,35.4,54.4,1,0,0.17
青木 幸太郎,4314,津,14,121,24,5.44,19.8,37.1,52.0,2,0,0.16
青木 幸太郎,4314,三国,13,111,21,5.41,18.9,36.9,50.4,2,0,0.14
青木 幸太郎,4314,びわこ,13,119,25,5.38,21.0,35.2,50.4,1,0,0.16
青木 幸太郎,4314,住之江,15,112,23,5.38,20.5,33.9,50.8,1,1,0.15
青木 幸太郎,4314,尼崎,16,129,19,5.4,14.7,35.6,51.9,3,1,0.15
青木 幸太郎,4314,鳴門,17,148,27,4.85,18.2,28.3,44.5,1,0,0.15
青木 幸太郎,4314,丸亀,15,131,24,5.06,18.3,34.3,49.6,3,0,0.16
青木 幸太郎,4314,児島,25,230,45,5.31,19.5,34.7,49.5,3,1,0.16
青木 幸太郎,4314,宮島,12,104,16,5.05,15.3,35.5,47.1,1,0,0.16
青木 幸太郎,4314,徳山,19,187,40,5.2,21.3,29.9,50.2,1,0,0.16
青木 幸太郎,4314,下関,26,233,45,5.51,19.3,37.7,54.5,2,0,0.16
青木 幸太郎,4314,若松,55,505,106,5.44,20.9,35.0,52.2,3,0,0.15
青木 幸太郎,4314,芦屋,49,454,85,5.37,18.7,34.8,52.4,5,1,0.15
青木 幸太郎,4314,福岡,71,653,155,5.88,23.7,44.1,59.5,11,2,0.15
青木 幸太郎,4314,唐津,29,251,55,5.57,21.9,36.6,53.3,4,0,0.17
青木 幸太郎,4314,大村,15,128,23,5.23,17.9,34.3,48.4,2,1,0.16
