name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
中村 裕将,3075,桐生,48,411,100,6.02,24.3,41.3,61.0,7,2,0.17
中村 裕将,3075,戸田,116,996,224,6.03,22.4,43.3,59.4,23,6,0.16
中村 裕将,3075,江戸川,56,459,126,6.21,27.4,47.9,60.3,14,3,0.15
中村 裕将,3075,平和島,46,404,100,6.18,24.7,43.8,58.1,14,5,0.16
中村 裕将,3075,多摩川,46,412,87,5.71,21.1,37.6,54.1,6,2,0.15
中村 裕将,3075,浜名湖,39,324,85,6.08,26.2,44.4,58.0,8,2,0.16
中村 裕将,3075,蒲郡,24,207,49,6.26,23.6,44.9,57.9,9,0,0.16
中村 裕将,3075,常滑,40,336,87,6.05,25.8,43.1,59.5,11,3,0.16
中村 裕将,3075,津,28,232,50,6.29,21.5,43.9,61.2,10,0,0.16
中村 裕将,3075,三国,32,281,66,5.83,23.4,42.3,56.2,1,0,0.15
中村 裕将,3075,びわこ,28,259,55,6.0,21.2,42.8,58.3,7,0,0.15
中村 裕将,3075,住之江,30,250,54,5.61,21.6,35.6,48.8,2,0,0.15
中村 裕将,3075,尼崎,27,242,56,6.06,23.1,42.5,58.6,4,0,0.17
中村 裕将,3075,鳴門,20,173,31,5.59,17.9,37.5,52.0,4,0,0.16
中村 裕将,3075,丸亀,20,185,36,5.81,19.4,41.0,57.3,5,0,0.16
中村 裕将,3075,児島,22,203,36,5.88,17.7,41.3,55.6,4,1,0.16
中村 裕将,3075,宮島,18,171,38,5.98,22.2,46.2,57.8,4,0,0.16
中村 裕将,3075,徳山,23,206,51,6.27,24.7,46.6,62.6,7,2,0.17
中村 裕将,3075,下関,23,215,52,6.23,24.1,46.5,64.6,8,0,0.18
中村 裕将,3075,若松,17,161,34,6.06,21.1,37.2,59.0,3,0,0.16
中村 裕将,3075,芦屋,25,239,47,5.82,19.6,40.1,54.3,2,0,0.16
中村 裕将,3075,福岡,19,179,43,6.17,24.0,48.0,61.4,3,2,0.17
中村 裕将,3075,唐津,26,249,58,6.08,23.2,42.9,57.4,6,0,0.16
中村 裕将,3075,大村,19,172,46,6.01,26.7,43.6,55.2,6,0,0.17
