name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
八島 貴美子,3676,女子戦,1876,162,4.2,8.6,21.8,36.8,0.22,3.4
八島 貴美子,3676,混合戦,751,47,3.36,6.2,15.7,23.5,0.22,3.3
