name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
宮本 紀美,3177,女子戦,2939,323,5.16,10.9,28.9,49.3,0.21,3.6
宮本 紀美,3177,混合戦,2519,225,4.58,8.9,23.5,42.0,0.21,3.4
