name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
正木 勇輔,2896,1 コース,271,46,16.9,30.6,47.6,0.21,3.0
正木 勇輔,2896,2 コース,265,25,9.4,25.2,46.4,0.21,3.5
正木 勇輔,2896,3 コース,362,33,9.1,23.2,38.1,0.21,3.2
正木 勇輔,2896,4 コース,377,43,11.4,23.0,36.3,0.2,3.1
正木 勇輔,2896,5 コース,476,31,6.5,17.4,32.7,0.19,3.0
正木 勇輔,2896,6 コース,433,12,2.7,8.3,23.0,0.2,3.2
