name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
中村 訓政,2955,1 コース,172,40,23.2,33.1,56.4,0.21,3.0
中村 訓政,2955,2 コース,191,22,11.5,29.3,48.1,0.21,3.3
中村 訓政,2955,3 コース,229,28,12.2,31.0,51.0,0.2,3.2
中村 訓政,2955,4 コース,302,30,9.9,22.8,42.7,0.2,3.3
中村 訓政,2955,5 コース,287,14,4.8,16.3,38.6,0.2,3.3
中村 訓政,2955,6 コース,215,5,2.3,9.3,23.7,0.24,4.2
