name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
計盛 光,5021,女子戦,296,9,2.22,3.0,4.7,9.1,0.2,3.9
計盛 光,5021,混合戦,180,1,1.67,0.5,2.2,5.0,0.2,4.2
