name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
豊川 二郎,2533,1 号艇,196,172,19,2,3,0,0,0
豊川 二郎,2533,2 号艇,173,44,103,21,4,1,0,0
豊川 二郎,2533,3 号艇,166,16,43,86,14,6,1,0
豊川 二郎,2533,4 号艇,174,15,33,53,60,12,1,0
豊川 二郎,2533,5 号艇,180,6,28,51,48,42,5,0
豊川 二郎,2533,6 号艇,176,7,33,44,42,28,22,0
