name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
山口 浩司,3322,1 号艇,527,254,48.2,68.5,80.4,22,11
山口 浩司,3322,2 号艇,528,144,27.2,52.2,69.7,23,2
山口 浩司,3322,3 号艇,532,122,22.9,44.5,64.6,16,3
山口 浩司,3322,4 号艇,533,105,19.7,44.0,60.6,21,3
山口 浩司,3322,5 号艇,511,89,17.4,38.9,58.3,16,0
山口 浩司,3322,6 号艇,506,83,16.4,36.9,56.7,17,1
