name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
鵜飼 菜穂子,2983,女子戦,2269,458,5.65,20.1,39.8,56.4,0.19,2.9
鵜飼 菜穂子,2983,混合戦,1863,265,4.82,14.2,30.3,46.3,0.19,3.0
