name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
秋田 健太郎,3808,SG,1,9,4,9.11,44.4,55.5,77.7,0,0,0.12,1.9
秋田 健太郎,3808,G1,7,55,5,5.51,9.0,23.6,40.0,0,0,0.17,3.4
秋田 健太郎,3808,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
秋田 健太郎,3808,G3,50,419,61,4.86,14.5,26.2,47.0,3,0,0.19,3.1
秋田 健太郎,3808,一般,679,5691,791,5.07,13.9,30.6,47.9,55,1,0.17,3.0
秋田 健太郎,3808,総合,737,6174,861,5.06,13.9,30.3,47.8,58,1,0.17,3.0
