name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
田口 節子,4050,女子戦,3521,1406,7.29,39.9,59.9,75.3,0.17,2.9
田口 節子,4050,混合戦,1766,377,6.11,21.3,38.5,56.5,0.18,3.3
