name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
向井 美鈴,4017,女子戦,3417,862,6.19,25.2,44.3,62.4,0.19,3.2
向井 美鈴,4017,混合戦,1956,266,4.94,13.6,28.6,44.9,0.19,3.4
