name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
浅見 宗孝,3880,1 号艇,941,782,57,23,29,26,24,0
浅見 宗孝,3880,2 号艇,1053,30,775,106,56,41,44,1
浅見 宗孝,3880,3 号艇,1026,3,45,700,138,77,63,0
浅見 宗孝,3880,4 号艇,1020,1,12,70,653,192,92,0
浅見 宗孝,3880,5 号艇,991,1,11,18,95,677,189,0
浅見 宗孝,3880,6 号艇,928,3,13,19,49,163,681,0
