name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
山崎 鉄平,4879,1 コース,234,105,104,0,0,0,1,0
山崎 鉄平,4879,2 コース,256,30,0,19,10,0,0,1
山崎 鉄平,4879,3 コース,298,32,0,1,17,12,1,1
山崎 鉄平,4879,4 コース,283,31,0,4,10,15,2,0
山崎 鉄平,4879,5 コース,367,20,0,0,5,13,1,1
山崎 鉄平,4879,6 コース,518,6,0,0,1,3,1,1
