name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
諏訪 玲奈,5373,女子戦,41,0,1.59,0.0,0.0,2.4,0.21,3.9
諏訪 玲奈,5373,混合戦,53,0,1.51,0.0,0.0,3.7,0.21,4.9
