name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
横田 茂,3615,桐生,26,227,43,5.72,18.9,39.6,57.2,2,0,0.19
横田 茂,3615,戸田,23,193,34,5.52,17.6,33.6,56.4,5,0,0.17
横田 茂,3615,江戸川,11,94,21,5.88,22.3,42.5,60.6,1,1,0.19
横田 茂,3615,平和島,25,215,46,5.56,21.4,38.1,53.4,2,0,0.17
横田 茂,3615,多摩川,25,222,31,5.4,13.9,35.1,52.2,2,0,0.18
横田 茂,3615,浜名湖,19,161,34,5.8,21.1,40.9,55.2,4,1,0.17
横田 茂,3615,蒲郡,28,250,46,5.44,18.4,33.6,52.0,1,0,0.18
横田 茂,3615,常滑,31,252,56,5.98,22.2,41.2,59.1,6,2,0.17
横田 茂,3615,津,33,275,39,5.21,14.1,34.5,51.6,3,0,0.19
横田 茂,3615,三国,31,248,48,5.42,19.3,35.8,53.2,4,0,0.18
横田 茂,3615,びわこ,29,275,49,5.75,17.8,39.6,55.6,2,0,0.18
横田 茂,3615,住之江,26,216,41,5.61,18.9,39.3,56.9,2,1,0.16
横田 茂,3615,尼崎,30,263,62,5.98,23.5,42.9,60.0,7,3,0.16
横田 茂,3615,鳴門,35,293,58,5.92,19.8,41.9,60.0,6,0,0.16
横田 茂,3615,丸亀,31,289,63,5.65,21.8,38.4,54.6,2,0,0.16
横田 茂,3615,児島,45,425,85,5.98,20.0,40.9,61.4,6,3,0.17
横田 茂,3615,宮島,96,896,218,6.09,24.3,44.2,60.2,21,1,0.16
横田 茂,3615,徳山,33,308,51,5.57,16.5,35.3,54.5,6,2,0.17
横田 茂,3615,下関,53,509,110,6.06,21.6,43.4,61.6,11,1,0.17
横田 茂,3615,若松,34,329,65,5.8,19.7,42.2,58.0,4,2,0.17
横田 茂,3615,芦屋,24,214,37,5.59,17.2,37.8,53.7,3,0,0.16
横田 茂,3615,福岡,33,291,67,5.68,23.0,38.4,56.3,3,1,0.17
横田 茂,3615,唐津,37,342,66,5.59,19.3,39.4,52.0,5,1,0.17
横田 茂,3615,大村,41,316,59,5.52,18.6,37.3,52.8,5,0,0.18
