name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
金田 諭,4036,桐生,50,437,126,6.35,28.8,45.5,64.5,11,3,0.19
金田 諭,4036,戸田,108,837,247,6.36,29.5,47.7,63.5,35,10,0.17
金田 諭,4036,江戸川,19,153,37,6.06,24.1,43.7,58.8,5,2,0.22
金田 諭,4036,平和島,49,410,139,6.77,33.9,51.7,68.2,16,5,0.16
金田 諭,4036,多摩川,38,316,74,6.28,23.4,44.9,62.9,11,1,0.18
金田 諭,4036,浜名湖,25,216,71,6.84,32.8,54.1,68.5,12,5,0.18
金田 諭,4036,蒲郡,36,327,78,6.19,23.8,44.9,64.8,12,2,0.19
金田 諭,4036,常滑,34,267,86,6.43,32.2,48.3,64.0,11,3,0.18
金田 諭,4036,津,24,200,54,6.21,27.0,42.5,59.5,3,0,0.17
金田 諭,4036,三国,39,334,109,6.56,32.6,52.4,65.5,10,2,0.18
金田 諭,4036,びわこ,18,155,58,6.79,37.4,53.5,66.4,7,1,0.18
金田 諭,4036,住之江,23,197,47,6.12,23.8,42.6,60.9,6,0,0.18
金田 諭,4036,尼崎,17,145,47,6.87,32.4,55.8,73.1,5,1,0.18
金田 諭,4036,鳴門,21,174,40,6.3,22.9,46.5,66.0,6,0,0.18
金田 諭,4036,丸亀,19,191,52,6.31,27.2,47.1,63.8,5,0,0.17
金田 諭,4036,児島,26,259,70,6.29,27.0,46.7,61.7,8,1,0.18
金田 諭,4036,宮島,14,121,37,6.47,30.5,42.9,66.1,3,2,0.19
金田 諭,4036,徳山,18,159,48,6.23,30.1,43.4,59.7,4,1,0.18
金田 諭,4036,下関,21,177,52,6.49,29.3,48.0,63.8,9,2,0.18
金田 諭,4036,若松,16,136,41,6.35,30.1,47.0,66.9,3,0,0.17
金田 諭,4036,芦屋,20,176,59,6.78,33.5,52.8,67.6,7,1,0.18
金田 諭,4036,福岡,14,113,28,6.01,24.7,41.5,59.2,1,0,0.19
金田 諭,4036,唐津,15,140,25,6.05,17.8,42.8,63.5,5,0,0.18
金田 諭,4036,大村,15,123,34,6.39,27.6,48.7,63.4,5,2,0.19
