name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
芦澤 望,4053,1 号艇,951,457,48.0,68.1,79.9,7,4
芦澤 望,4053,2 号艇,865,172,19.8,44.6,63.2,17,1
芦澤 望,4053,3 号艇,889,190,21.3,43.3,61.4,15,1
芦澤 望,4053,4 号艇,895,155,17.3,35.2,55.5,9,0
芦澤 望,4053,5 号艇,836,100,11.9,29.5,49.2,28,3
芦澤 望,4053,6 号艇,797,62,7.7,21.3,44.1,19,1
