name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
茶谷 信次,3968,桐生,26,223,31,5.43,13.9,30.4,54.7,1,0,0.22
茶谷 信次,3968,戸田,31,240,30,5.46,12.5,35.0,60.0,1,0,0.22
茶谷 信次,3968,江戸川,21,163,28,5.77,17.1,38.6,53.3,5,0,0.23
茶谷 信次,3968,平和島,17,138,25,5.52,18.1,33.3,56.5,2,0,0.19
茶谷 信次,3968,多摩川,27,240,43,6.0,17.9,41.6,63.7,5,1,0.2
茶谷 信次,3968,浜名湖,31,240,38,5.84,15.8,38.3,61.2,5,0,0.21
茶谷 信次,3968,蒲郡,22,172,19,5.32,11.0,33.1,53.4,2,0,0.2
茶谷 信次,3968,常滑,33,240,34,5.35,14.1,32.5,52.0,7,0,0.22
茶谷 信次,3968,津,40,338,48,5.58,14.2,37.2,57.9,3,0,0.21
茶谷 信次,3968,三国,45,379,53,5.82,13.9,36.6,61.2,8,1,0.2
茶谷 信次,3968,びわこ,85,798,148,6.05,18.5,38.9,63.2,17,2,0.21
茶谷 信次,3968,住之江,37,304,53,5.72,17.4,39.4,58.8,8,1,0.19
茶谷 信次,3968,尼崎,35,297,45,5.76,15.1,37.3,60.9,5,1,0.19
茶谷 信次,3968,鳴門,18,157,25,5.72,15.9,38.8,59.2,2,0,0.2
茶谷 信次,3968,丸亀,29,267,37,5.66,13.8,37.8,57.3,3,0,0.2
茶谷 信次,3968,児島,21,188,27,5.84,14.3,39.3,61.7,3,0,0.21
茶谷 信次,3968,宮島,20,176,27,5.72,15.3,36.9,57.3,2,0,0.22
茶谷 信次,3968,徳山,21,199,27,5.36,13.5,34.6,51.7,1,0,0.22
茶谷 信次,3968,下関,25,222,33,5.89,14.8,37.3,61.2,4,0,0.2
茶谷 信次,3968,若松,35,335,61,5.87,18.2,37.9,61.4,4,0,0.21
茶谷 信次,3968,芦屋,21,196,23,5.35,11.7,33.6,54.0,2,1,0.21
茶谷 信次,3968,福岡,22,211,40,6.16,18.9,45.0,63.0,6,1,0.19
茶谷 信次,3968,唐津,22,180,44,6.2,24.4,46.6,65.0,4,2,0.2
茶谷 信次,3968,大村,14,111,16,5.47,14.4,36.9,57.6,1,0,0.22
