name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
遠藤 エミ,4502,1 号艇,853,819,9,0,2,7,16,0
遠藤 エミ,4502,2 号艇,640,3,562,31,1,6,36,1
遠藤 エミ,4502,3 号艇,643,0,3,546,35,11,47,1
遠藤 エミ,4502,4 号艇,683,0,0,10,565,42,65,1
遠藤 エミ,4502,5 号艇,622,0,0,2,34,492,93,1
遠藤 エミ,4502,6 号艇,619,0,1,1,4,64,548,1
