name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
松堂 留美,3169,女子戦,1666,141,4.83,8.4,24.4,44.9,0.24,3.9
松堂 留美,3169,混合戦,1674,102,3.94,6.0,16.3,32.8,0.24,4.2
