name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
花本 夏樹,4181,1 コース,621,249,40.1,60.0,71.3,0.18,2.9
花本 夏樹,4181,2 コース,791,89,11.2,31.3,53.8,0.19,3.7
花本 夏樹,4181,3 コース,860,72,8.3,21.0,39.5,0.19,3.6
花本 夏樹,4181,4 コース,896,62,6.9,18.7,36.7,0.2,3.9
花本 夏樹,4181,5 コース,890,31,3.4,10.7,23.7,0.21,4.3
花本 夏樹,4181,6 コース,624,12,1.9,7.2,16.5,0.24,4.6
