name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
谷 勝幸,3614,1 コース,1094,368,332,0,1,0,32,3
谷 勝幸,3614,2 コース,1183,200,0,120,57,1,19,3
谷 勝幸,3614,3 コース,1175,157,0,21,81,41,12,2
谷 勝幸,3614,4 コース,1186,201,0,26,112,48,15,0
谷 勝幸,3614,5 コース,1320,121,0,15,59,30,15,2
谷 勝幸,3614,6 コース,1053,45,0,9,14,14,8,0
