name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
石川 吉鎬,3951,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石川 吉鎬,3951,G1,54,3,4,7,6,15,19,2,0,0,0,0,0,0,0
石川 吉鎬,3951,G2,9,1,2,4,1,1,0,0,0,0,0,0,0,0,0
石川 吉鎬,3951,G3,429,61,81,92,83,70,37,4,2,0,3,0,0,1,0
石川 吉鎬,3951,一般,5705,1012,1076,1157,1040,818,556,63,21,3,20,1,0,11,2
石川 吉鎬,3951,総合,6197,1077,1163,1260,1130,904,612,69,23,3,23,1,0,12,2
