name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
加藤 啓太,4665,桐生,14,106,4,3.38,3.7,10.3,21.7,0,0,0.18
加藤 啓太,4665,戸田,14,100,7,3.63,7.0,17.0,28.0,1,0,0.17
加藤 啓太,4665,江戸川,15,101,7,3.83,6.9,17.8,29.7,0,0,0.19
加藤 啓太,4665,平和島,14,107,4,3.82,3.7,17.7,32.7,0,0,0.17
加藤 啓太,4665,多摩川,19,153,10,4.22,6.5,18.9,39.2,0,0,0.16
加藤 啓太,4665,浜名湖,14,111,5,3.98,4.5,19.8,34.2,0,0,0.17
加藤 啓太,4665,蒲郡,36,287,21,3.73,7.3,16.0,29.9,0,0,0.17
加藤 啓太,4665,常滑,43,286,18,3.91,6.2,18.5,31.1,0,0,0.18
加藤 啓太,4665,津,18,152,5,3.53,3.2,12.5,29.6,0,0,0.17
加藤 啓太,4665,三国,11,78,3,3.54,3.8,15.3,28.2,0,0,0.17
加藤 啓太,4665,びわこ,8,55,3,3.53,5.4,12.7,21.8,0,0,0.18
加藤 啓太,4665,住之江,4,33,2,2.73,6.0,6.0,15.1,0,0,0.18
加藤 啓太,4665,尼崎,10,72,1,3.78,1.3,12.5,33.3,0,0,0.18
加藤 啓太,4665,鳴門,11,91,9,4.62,9.8,21.9,42.8,0,0,0.16
加藤 啓太,4665,丸亀,5,34,0,3.53,0.0,14.7,26.4,0,0,0.16
加藤 啓太,4665,児島,7,52,0,3.81,0.0,17.3,30.7,0,0,0.16
加藤 啓太,4665,宮島,4,22,2,4.45,9.0,18.1,31.8,0,0,0.15
加藤 啓太,4665,徳山,6,45,2,4.02,4.4,17.7,31.1,0,0,0.17
加藤 啓太,4665,下関,3,25,2,4.64,8.0,20.0,48.0,0,0,0.15
加藤 啓太,4665,若松,5,40,2,4.35,5.0,20.0,45.0,0,0,0.17
加藤 啓太,4665,芦屋,8,62,4,3.35,6.4,9.6,27.4,0,0,0.16
加藤 啓太,4665,福岡,4,30,2,4.3,6.6,16.6,33.3,0,0,0.16
加藤 啓太,4665,唐津,7,58,6,4.79,10.3,24.1,41.3,0,0,0.15
加藤 啓太,4665,大村,7,47,1,3.7,2.1,12.7,27.6,0,0,0.18
