name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
寺田 千恵,3435,女子戦,3852,1398,7.42,36.2,61.1,77.8,0.18,3.0
寺田 千恵,3435,混合戦,2903,641,6.41,22.0,41.8,61.2,0.18,3.3
