name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
大原 憲二,2950,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大原 憲二,2950,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大原 憲二,2950,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大原 憲二,2950,G3,1,5,0,4.6,0.0,20.0,40.0,0,0,0.16,2.8
大原 憲二,2950,一般,228,1830,163,4.17,8.9,22.0,36.8,0,0,0.24,3.7
大原 憲二,2950,総合,229,1835,163,4.17,8.8,22.0,36.8,0,0,0.24,3.7
