name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
野田 彩加,5146,女子戦,552,43,4.18,7.7,19.7,37.6,0.19,3.8
野田 彩加,5146,混合戦,332,10,2.99,3.0,10.2,20.1,0.2,4.3
