name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
天野 晶夫,3621,1 コース,1483,861,778,0,1,1,80,1
天野 晶夫,3621,2 コース,1252,297,1,140,105,1,48,2
天野 晶夫,3621,3 コース,1413,323,0,65,90,124,42,2
天野 晶夫,3621,4 コース,1351,258,0,56,98,65,37,2
天野 晶夫,3621,5 コース,933,108,0,26,15,46,18,3
天野 晶夫,3621,6 コース,567,20,0,2,4,9,5,0
