name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
久次米 弘之,2886,1 コース,267,52,49,0,0,0,2,1
久次米 弘之,2886,2 コース,264,26,0,15,9,0,2,0
久次米 弘之,2886,3 コース,254,18,0,3,11,2,2,0
久次米 弘之,2886,4 コース,211,22,0,2,15,2,3,0
久次米 弘之,2886,5 コース,178,8,0,0,6,1,0,1
久次米 弘之,2886,6 コース,140,0,0,0,0,0,0,0
