name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
入澤 友治,4059,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
入澤 友治,4059,G1,1,9,1,4.33,11.1,11.1,11.1,0,0,0.17,3.3
入澤 友治,4059,G2,1,9,0,6.11,0.0,55.5,55.5,0,0,0.2,3.9
入澤 友治,4059,G3,50,450,65,4.56,14.4,27.5,40.8,4,0,0.18,3.3
入澤 友治,4059,一般,535,4565,902,5.27,19.7,36.7,50.4,56,3,0.17,3.0
入澤 友治,4059,総合,587,5033,968,5.2,19.2,35.9,49.5,60,3,0.17,3.0
