name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
田中 覚,3917,桐生,8,62,1,3.26,1.6,16.1,24.1,0,0,0.25
田中 覚,3917,戸田,9,59,3,3.22,5.0,10.1,15.2,0,0,0.21
田中 覚,3917,江戸川,17,139,12,4.02,8.6,18.7,35.2,0,0,0.25
田中 覚,3917,平和島,8,62,8,4.44,12.9,24.1,38.7,0,0,0.24
田中 覚,3917,多摩川,14,101,9,3.96,8.9,17.8,33.6,0,0,0.22
田中 覚,3917,浜名湖,35,290,24,3.71,8.2,18.9,29.3,0,0,0.23
田中 覚,3917,蒲郡,12,98,6,3.49,6.1,14.2,28.5,0,0,0.23
田中 覚,3917,常滑,13,98,7,3.6,7.1,14.2,29.5,0,0,0.24
田中 覚,3917,津,12,88,5,3.44,5.6,13.6,25.0,0,0,0.26
田中 覚,3917,三国,14,97,10,3.57,10.3,19.5,26.8,0,0,0.23
田中 覚,3917,びわこ,5,41,6,4.17,14.6,24.3,31.7,0,0,0.25
田中 覚,3917,住之江,7,53,1,3.4,1.8,7.5,20.7,0,0,0.21
田中 覚,3917,尼崎,6,42,3,3.0,7.1,11.9,19.0,0,0,0.28
田中 覚,3917,鳴門,8,60,3,3.52,5.0,11.6,26.6,0,0,0.22
田中 覚,3917,丸亀,6,42,3,3.83,7.1,16.6,30.9,0,0,0.24
田中 覚,3917,児島,8,71,8,4.37,11.2,23.9,33.8,0,0,0.23
田中 覚,3917,宮島,5,46,4,3.28,8.7,15.2,21.7,0,0,0.22
田中 覚,3917,徳山,7,62,7,3.79,11.2,17.7,22.5,0,0,0.22
田中 覚,3917,下関,6,51,5,3.9,9.8,21.5,31.3,0,0,0.22
田中 覚,3917,若松,5,40,2,2.98,5.0,7.5,15.0,0,0,0.2
田中 覚,3917,芦屋,3,22,4,3.18,18.1,18.1,22.7,0,0,0.23
田中 覚,3917,福岡,7,54,7,4.0,12.9,24.0,33.3,1,0,0.25
田中 覚,3917,唐津,8,57,6,3.6,10.5,12.2,22.8,0,0,0.26
田中 覚,3917,大村,5,39,2,3.77,5.1,12.8,35.9,0,0,0.24
