name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
植竹 玲奈,5361,女子戦,69,0,1.74,0.0,0.0,7.2,0.21,4.0
植竹 玲奈,5361,混合戦,99,0,1.3,0.0,0.0,0.0,0.22,4.6
