name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
鈴木 孝明,5066,桐生,11,93,14,3.98,15.0,23.6,31.1,1,0,0.16
鈴木 孝明,5066,戸田,25,171,32,4.75,18.7,26.3,43.8,0,0,0.14
鈴木 孝明,5066,江戸川,10,90,12,4.64,13.3,24.4,41.1,0,0,0.19
鈴木 孝明,5066,平和島,11,100,8,3.83,8.0,20.0,34.0,0,0,0.17
鈴木 孝明,5066,多摩川,9,81,14,4.59,17.2,24.6,43.2,1,0,0.16
鈴木 孝明,5066,浜名湖,7,65,6,4.57,9.2,26.1,43.0,0,0,0.18
鈴木 孝明,5066,蒲郡,7,68,5,3.59,7.3,14.7,29.4,0,0,0.17
鈴木 孝明,5066,常滑,10,74,6,3.76,8.1,18.9,31.0,0,0,0.16
鈴木 孝明,5066,津,7,61,7,4.33,11.4,19.6,39.3,0,0,0.16
鈴木 孝明,5066,三国,7,62,11,5.66,17.7,33.8,59.6,1,0,0.14
鈴木 孝明,5066,びわこ,4,36,6,5.61,16.6,38.8,55.5,1,0,0.17
鈴木 孝明,5066,住之江,4,38,7,4.95,18.4,31.5,42.1,1,0,0.16
鈴木 孝明,5066,尼崎,5,48,14,5.9,29.1,39.5,60.4,1,0,0.18
鈴木 孝明,5066,鳴門,1,8,1,6.25,12.5,37.5,75.0,0,0,0.14
鈴木 孝明,5066,丸亀,2,18,4,5.17,22.2,33.3,44.4,0,0,0.19
鈴木 孝明,5066,児島,4,41,7,5.17,17.0,34.1,51.2,0,0,0.16
鈴木 孝明,5066,宮島,3,28,7,6.0,25.0,42.8,64.2,1,0,0.15
鈴木 孝明,5066,徳山,1,10,1,4.7,10.0,20.0,40.0,0,0,0.16
鈴木 孝明,5066,下関,1,6,1,4.17,16.6,16.6,33.3,0,0,0.19
鈴木 孝明,5066,若松,4,32,3,4.03,9.3,18.7,37.5,0,0,0.17
鈴木 孝明,5066,芦屋,2,19,5,6.05,26.3,42.1,57.8,0,0,0.13
鈴木 孝明,5066,福岡,1,10,1,4.9,10.0,50.0,50.0,0,0,0.2
鈴木 孝明,5066,唐津,3,26,5,5.92,19.2,42.3,61.5,0,0,0.17
鈴木 孝明,5066,大村,3,33,10,6.45,30.3,45.4,69.7,1,0,0.16
