name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
土屋 千明,4225,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
土屋 千明,4225,G1,15,126,13,5.89,10.3,28.5,46.8,0,0,0.16,3.0
土屋 千明,4225,G2,5,36,4,5.83,11.1,33.3,44.4,0,0,0.14,2.9
土屋 千明,4225,G3,143,1332,219,5.58,16.4,36.4,57.1,25,1,0.18,3.0
土屋 千明,4225,一般,232,1961,305,5.35,15.5,32.9,53.3,28,2,0.18,3.1
土屋 千明,4225,総合,395,3455,541,5.46,15.6,34.1,54.5,53,3,0.18,3.0
