name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
川村 正輝,3921,桐生,23,183,32,5.1,17.4,31.1,50.2,0,0,0.21
川村 正輝,3921,戸田,32,245,44,5.31,17.9,33.8,49.8,3,1,0.19
川村 正輝,3921,江戸川,25,211,39,5.0,18.4,33.1,45.5,0,0,0.22
川村 正輝,3921,平和島,17,158,25,4.92,15.8,31.0,45.5,0,0,0.2
川村 正輝,3921,多摩川,24,196,38,5.51,19.3,35.2,54.0,2,0,0.19
川村 正輝,3921,浜名湖,31,246,47,5.37,19.1,34.9,51.6,2,1,0.2
川村 正輝,3921,蒲郡,20,177,31,5.14,17.5,33.3,52.5,2,0,0.2
川村 正輝,3921,常滑,27,216,49,5.45,22.6,39.8,51.3,5,0,0.19
川村 正輝,3921,津,29,249,45,5.31,18.0,34.5,51.4,4,0,0.2
川村 正輝,3921,三国,136,1196,245,5.68,20.4,38.0,56.8,24,3,0.18
川村 正輝,3921,びわこ,36,315,63,5.36,20.0,37.4,51.7,4,1,0.19
川村 正輝,3921,住之江,36,292,54,5.2,18.4,32.8,47.9,1,0,0.19
川村 正輝,3921,尼崎,30,261,46,5.4,17.6,35.6,54.0,4,0,0.2
川村 正輝,3921,鳴門,14,120,19,4.58,15.8,27.5,40.0,0,0,0.2
川村 正輝,3921,丸亀,16,147,28,5.27,19.0,34.0,49.6,2,0,0.19
川村 正輝,3921,児島,28,261,55,5.51,21.0,36.7,53.2,2,0,0.19
川村 正輝,3921,宮島,25,229,39,5.27,17.0,34.0,50.6,5,1,0.19
川村 正輝,3921,徳山,24,228,45,5.26,19.7,35.5,50.8,4,1,0.19
川村 正輝,3921,下関,19,176,29,5.26,16.4,33.5,53.4,1,0,0.19
川村 正輝,3921,若松,24,210,37,5.58,17.6,40.0,53.8,3,0,0.2
川村 正輝,3921,芦屋,23,209,41,5.29,19.6,36.8,51.6,0,0,0.17
川村 正輝,3921,福岡,12,105,20,5.5,19.0,39.0,54.2,0,0,0.21
川村 正輝,3921,唐津,21,206,39,5.38,18.9,35.4,53.8,2,1,0.18
川村 正輝,3921,大村,23,201,40,5.44,19.9,34.3,55.2,2,1,0.19
